CAR_ID,MODEL_KEY,MODEL,YEAR_KEY,PRICE,MILEAGE,TAX,MPG,ENGINE_SIZE,TRANSMISSION,FUEL_TYPE
4541,7,C Class,2017,19495,23136,30,64.2,2.1,SEMI-AUTO,DIESEL
4542,7,C Class,2017,19498,22424,30,60.1,2.1,SEMI-AUTO,DIESEL
4543,7,C Class,2017,19498,27236,30,64.2,2.1,AUTOMATIC,DIESEL
4544,7,C Class,2017,19498,46889,0,134.5,2,SEMI-AUTO,HYBRID
4545,7,C Class,2017,19499,25241,145,64.2,2.1,SEMI-AUTO,DIESEL
4546,7,C Class,2017,19500,42157,145,67.3,2.1,AUTOMATIC,DIESEL
4547,7,C Class,2017,19502,37293,145,49.6,2,SEMI-AUTO,PETROL
4548,7,C Class,2017,19545,32000,30,61.4,2.1,SEMI-AUTO,DIESEL
4549,7,C Class,2017,19600,39480,30,65.7,2.1,MANUAL,DIESEL
4550,7,C Class,2017,19680,16852,30,64.2,2.1,SEMI-AUTO,DIESEL
4551,7,C Class,2017,19700,29516,125,58.9,2.1,AUTOMATIC,DIESEL
4552,7,C Class,2017,19700,49365,30,65.7,2.1,MANUAL,DIESEL
4553,7,C Class,2017,19743,16509,145,61.4,2.1,AUTOMATIC,DIESEL
4554,7,C Class,2017,19750,27959,150,41.5,2,SEMI-AUTO,PETROL
4555,7,C Class,2017,19762,36047,145,61.4,2.1,AUTOMATIC,DIESEL
4556,7,C Class,2017,19795,21000,30,64.2,2.1,SEMI-AUTO,DIESEL
4557,7,C Class,2017,19798,19877,0,134.5,2,SEMI-AUTO,HYBRID
4558,7,C Class,2017,19890,26878,150,48.7,2,AUTOMATIC,PETROL
4559,7,C Class,2017,19890,30281,150,60.1,2.1,AUTOMATIC,DIESEL
4560,7,C Class,2017,19891,77706,20,67.3,2.1,SEMI-AUTO,DIESEL
4561,7,C Class,2017,19895,8142,30,60.1,2.1,SEMI-AUTO,DIESEL
4562,7,C Class,2017,19900,13659,145,50.4,2,AUTOMATIC,PETROL
4563,7,C Class,2017,19900,40000,145,64.2,2.1,AUTOMATIC,DIESEL
4564,7,C Class,2017,19945,16425,145,64.2,1.6,SEMI-AUTO,DIESEL
4565,7,C Class,2017,19950,23000,145,61.4,2.1,AUTOMATIC,DIESEL
4566,7,C Class,2017,19950,30000,150,48.7,2,AUTOMATIC,PETROL
4567,7,C Class,2017,19971,28735,145,58.9,2.1,SEMI-AUTO,DIESEL
4568,7,C Class,2017,19980,16624,145,64.2,2.1,SEMI-AUTO,DIESEL
4569,7,C Class,2017,19980,22422,145,61.4,2.1,SEMI-AUTO,DIESEL
4570,7,C Class,2017,19980,26000,150,49.6,2,MANUAL,PETROL
4571,7,C Class,2017,19980,29198,30,64.2,2.1,SEMI-AUTO,DIESEL
4572,7,C Class,2017,19980,38515,30,64.2,2.1,SEMI-AUTO,DIESEL
4573,7,C Class,2017,19980,46295,30,64.2,2.1,AUTOMATIC,DIESEL
4574,7,C Class,2017,19991,20843,145,48.7,2,AUTOMATIC,PETROL
4575,7,C Class,2017,19995,36814,145,48.7,2,SEMI-AUTO,PETROL
4576,7,C Class,2017,19995,43000,125,61.4,2.1,SEMI-AUTO,DIESEL
4577,7,C Class,2017,19998,23690,125,58.9,2.1,SEMI-AUTO,DIESEL
4578,7,C Class,2017,19999,9453,145,64.2,2.1,SEMI-AUTO,DIESEL
4579,7,C Class,2017,19999,27829,30,64.2,2.1,SEMI-AUTO,DIESEL
4580,7,C Class,2017,19999,47000,145,61.4,2.1,SEMI-AUTO,DIESEL
4581,7,C Class,2017,20000,10500,145,62.8,2.1,MANUAL,DIESEL
4582,7,C Class,2017,20000,28831,145,65.7,2.1,MANUAL,DIESEL
4583,7,C Class,2017,20000,30128,20,68.9,2.1,AUTOMATIC,DIESEL
4584,7,C Class,2017,20000,39268,150,58.9,2.1,AUTOMATIC,DIESEL
4585,7,C Class,2017,20022,35214,30,64.2,2.1,SEMI-AUTO,DIESEL
4586,7,C Class,2017,20091,24991,150,61.4,2.1,SEMI-AUTO,DIESEL
4587,7,C Class,2017,20099,28408,30,60.1,2.1,SEMI-AUTO,DIESEL
4588,7,C Class,2017,20100,24348,20,67.3,2.1,AUTOMATIC,DIESEL
4589,7,C Class,2017,20200,16087,135,76.4,2.1,AUTOMATIC,HYBRID
4590,7,C Class,2017,20200,21462,145,61.4,2.1,SEMI-AUTO,DIESEL
4591,7,C Class,2017,20200,25449,145,67.3,2.1,AUTOMATIC,DIESEL
4592,7,C Class,2017,20249,22011,145,61.4,2.1,AUTOMATIC,DIESEL
4593,7,C Class,2017,20300,21650,30,64.2,2.1,AUTOMATIC,DIESEL
4594,7,C Class,2017,20340,34611,30,64.2,2.1,SEMI-AUTO,DIESEL
4595,7,C Class,2017,20349,10745,30,64.2,2.1,SEMI-AUTO,DIESEL
4596,7,C Class,2017,20480,12283,145,64.2,2.1,SEMI-AUTO,DIESEL
4597,7,C Class,2017,20480,30053,0,134.5,2,AUTOMATIC,HYBRID
4598,7,C Class,2017,20490,50232,20,67.3,2.1,SEMI-AUTO,DIESEL
4599,7,C Class,2017,20491,27993,30,61.4,2.1,SEMI-AUTO,DIESEL
4600,7,C Class,2017,20495,12505,125,60.1,2.1,SEMI-AUTO,DIESEL
4601,7,C Class,2017,20495,13400,125,51.4,2,SEMI-AUTO,PETROL
4602,7,C Class,2017,20498,5630,145,64.2,1.6,SEMI-AUTO,DIESEL
4603,7,C Class,2017,20499,12040,135,134.5,2,AUTOMATIC,HYBRID
4604,7,C Class,2017,20499,24000,30,61.4,2.1,SEMI-AUTO,DIESEL
4605,7,C Class,2017,20500,24624,150,60.1,2.1,AUTOMATIC,DIESEL
4606,7,C Class,2017,20500,40782,145,58.9,2.1,SEMI-AUTO,DIESEL
4607,7,C Class,2017,20591,21023,30,64.2,2.1,SEMI-AUTO,DIESEL
4608,7,C Class,2017,20599,17324,145,58.9,2.1,AUTOMATIC,DIESEL
4609,7,C Class,2017,20600,29543,145,60.1,2.1,SEMI-AUTO,DIESEL
4610,7,C Class,2017,20612,27526,30,64.2,2.1,SEMI-AUTO,DIESEL
4611,7,C Class,2017,20623,37013,125,58.9,2.1,AUTOMATIC,DIESEL
4612,7,C Class,2017,20672,22842,30,62.8,2.1,SEMI-AUTO,DIESEL
4613,7,C Class,2017,20699,38000,150,58.9,2.1,AUTOMATIC,DIESEL
4614,7,C Class,2017,20700,18346,150,61.4,2.1,SEMI-AUTO,DIESEL
4615,7,C Class,2017,20700,23434,150,48.7,2,AUTOMATIC,PETROL
4616,7,C Class,2017,20790,22485,0,74.3,2.1,SEMI-AUTO,HYBRID
4617,7,C Class,2017,20799,40355,160,44.1,2,AUTOMATIC,PETROL
4618,7,C Class,2017,20871,37194,145,65.7,2.1,SEMI-AUTO,DIESEL
4619,7,C Class,2017,20880,19752,145,48.7,2,AUTOMATIC,PETROL
4620,7,C Class,2017,20889,25599,30,61.4,2.1,AUTOMATIC,DIESEL
4621,7,C Class,2017,20900,34408,145,47.1,2,AUTOMATIC,PETROL
4622,7,C Class,2017,20981,7693,145,53.3,2,MANUAL,PETROL
4623,7,C Class,2017,20988,15072,30,64.2,1.6,AUTOMATIC,DIESEL
4624,7,C Class,2017,20988,30728,145,47.1,2,AUTOMATIC,PETROL
4625,7,C Class,2017,20990,15088,30,61.4,2.1,SEMI-AUTO,DIESEL
4626,7,C Class,2017,20990,18000,145,58.9,2.1,AUTOMATIC,DIESEL
4627,7,C Class,2017,20990,18000,145,58.9,2.1,AUTOMATIC,DIESEL
4628,7,C Class,2017,20990,19733,150,48.7,2,SEMI-AUTO,PETROL
4629,7,C Class,2017,20990,20000,145,60.1,2.1,AUTOMATIC,DIESEL
4630,7,C Class,2017,20990,26675,145,58.9,2.1,SEMI-AUTO,DIESEL
4631,7,C Class,2017,20990,29000,145,58.9,2.1,AUTOMATIC,DIESEL
4632,7,C Class,2017,20990,30447,150,61.4,2.1,SEMI-AUTO,DIESEL
4633,7,C Class,2017,20995,14800,125,58.9,2.1,SEMI-AUTO,DIESEL
4634,7,C Class,2017,20995,19750,125,58.9,2.1,SEMI-AUTO,DIESEL
4635,7,C Class,2017,20995,32664,145,40.9,2,AUTOMATIC,PETROL
4636,7,C Class,2017,20995,33000,145,58.9,2.1,SEMI-AUTO,DIESEL
4637,7,C Class,2017,20998,16902,145,60.1,2.1,SEMI-AUTO,DIESEL
4638,7,C Class,2017,20998,42036,20,67.3,2.1,SEMI-AUTO,DIESEL
4639,7,C Class,2017,20999,5338,135,134.5,2,AUTOMATIC,HYBRID
4640,7,C Class,2017,20999,18888,135,134.5,2,AUTOMATIC,HYBRID
4641,7,C Class,2017,21000,19566,145,61.4,2.1,SEMI-AUTO,DIESEL
4642,7,C Class,2017,21000,25000,140,134.5,2,AUTOMATIC,HYBRID
4643,7,C Class,2017,21000,31715,20,67.3,2.1,AUTOMATIC,DIESEL
4644,7,C Class,2017,21011,18955,30,61.4,2.1,SEMI-AUTO,DIESEL
4645,7,C Class,2017,21111,24900,30,61.4,2.1,SEMI-AUTO,DIESEL
4646,7,C Class,2017,21115,31538,145,67.3,2.1,SEMI-AUTO,DIESEL
4647,7,C Class,2017,21124,28023,30,61.4,2.1,SEMI-AUTO,DIESEL
4648,7,C Class,2017,21190,14044,150,61.4,2.1,SEMI-AUTO,DIESEL
4649,7,C Class,2017,21220,32228,125,58.9,2.1,SEMI-AUTO,DIESEL
4650,7,C Class,2017,21291,10398,145,41.5,2,AUTOMATIC,PETROL
4651,7,C Class,2017,21295,36135,30,65.7,2.1,SEMI-AUTO,DIESEL
4652,7,C Class,2017,21362,16093,145,64.2,2.1,SEMI-AUTO,DIESEL
4653,7,C Class,2017,21399,26213,30,65.7,2.1,AUTOMATIC,DIESEL
4654,7,C Class,2017,21400,26000,145,61.4,2.1,AUTOMATIC,DIESEL
4655,7,C Class,2017,21400,54500,30,65.7,2.1,AUTOMATIC,DIESEL
4656,7,C Class,2017,21440,13096,145,61.4,2.1,SEMI-AUTO,DIESEL
4657,7,C Class,2017,21449,35782,125,60.1,2.1,SEMI-AUTO,DIESEL
4658,7,C Class,2017,21481,39769,150,58.9,2.1,SEMI-AUTO,DIESEL
4659,7,C Class,2017,21489,19878,145,67.3,2.1,AUTOMATIC,DIESEL
4660,7,C Class,2017,21490,54000,150,67.3,2.1,SEMI-AUTO,DIESEL
4661,7,C Class,2017,21491,21980,145,58.9,2.1,AUTOMATIC,DIESEL
4662,7,C Class,2017,21495,17442,145,58.9,2.1,SEMI-AUTO,DIESEL
4663,7,C Class,2017,21498,20981,30,64.2,2.1,SEMI-AUTO,DIESEL
4664,7,C Class,2017,21498,26145,30,61.4,2.1,AUTOMATIC,DIESEL
4665,7,C Class,2017,21499,11136,145,61.4,2.1,AUTOMATIC,DIESEL
4666,7,C Class,2017,21499,14750,145,48.7,2,SEMI-AUTO,PETROL
4667,7,C Class,2017,21500,9238,150,48.7,2,SEMI-AUTO,PETROL
4668,7,C Class,2017,21535,21149,145,65.7,2.1,AUTOMATIC,DIESEL
4669,7,C Class,2017,21544,16900,30,64.2,2.1,AUTOMATIC,DIESEL
4670,7,C Class,2017,21565,39447,145,47.1,2,AUTOMATIC,PETROL
4671,7,C Class,2017,21595,12648,145,67.3,2.1,SEMI-AUTO,DIESEL
4672,7,C Class,2017,21630,21994,145,67.3,2.1,AUTOMATIC,DIESEL
4673,7,C Class,2017,21650,33943,145,47.1,2,AUTOMATIC,PETROL
4674,7,C Class,2017,21697,28272,145,47.1,2,SEMI-AUTO,PETROL
4675,7,C Class,2017,21700,23114,145,60.1,2.1,SEMI-AUTO,DIESEL
4676,7,C Class,2017,21750,16750,125,58.9,2.1,AUTOMATIC,DIESEL
4677,7,C Class,2017,21770,32790,20,67.3,2.1,SEMI-AUTO,DIESEL
4678,7,C Class,2017,21900,23665,145,61.4,2.1,AUTOMATIC,DIESEL
4679,7,C Class,2017,21950,25270,135,74.3,2.1,SEMI-AUTO,HYBRID
4680,7,C Class,2017,21958,14105,145,61.4,2.1,SEMI-AUTO,DIESEL
4681,7,C Class,2017,21980,41539,30,65.7,2.1,AUTOMATIC,DIESEL
4682,7,C Class,2017,21991,19953,145,67.3,2.1,SEMI-AUTO,DIESEL
4683,7,C Class,2017,21991,20249,30,64.2,2.1,SEMI-AUTO,DIESEL
4684,7,C Class,2017,21995,17413,145,58.9,2.1,AUTOMATIC,DIESEL
4685,7,C Class,2017,21998,11986,150,48.7,2,SEMI-AUTO,PETROL
4686,7,C Class,2017,21998,15935,145,61.4,2.1,SEMI-AUTO,DIESEL
4687,7,C Class,2017,21998,19242,145,67.3,2.1,AUTOMATIC,DIESEL
4688,7,C Class,2017,21998,30633,30,61.4,2.1,AUTOMATIC,DIESEL
4689,7,C Class,2017,21999,10288,150,47.9,2,SEMI-AUTO,PETROL
4690,7,C Class,2017,21999,14709,145,48.7,2,AUTOMATIC,PETROL
4691,7,C Class,2017,22000,46512,145,65.7,2.1,SEMI-AUTO,DIESEL
4692,7,C Class,2017,22052,13567,30,64.2,2.1,AUTOMATIC,DIESEL
4693,7,C Class,2017,22124,28848,145,52.3,2,SEMI-AUTO,PETROL
4694,7,C Class,2017,22170,19155,145,67.3,2.1,SEMI-AUTO,DIESEL
4695,7,C Class,2017,22260,27637,30,64.2,2.1,SEMI-AUTO,DIESEL
4696,7,C Class,2017,22280,25023,145,65.7,2.1,AUTOMATIC,DIESEL
4697,7,C Class,2017,22290,34587,30,65.7,2.1,AUTOMATIC,DIESEL
4698,7,C Class,2017,22395,26853,20,67.3,2.1,SEMI-AUTO,DIESEL
4699,7,C Class,2017,22399,19906,160,43.5,2,SEMI-AUTO,PETROL
4700,7,C Class,2017,22400,25000,150,47.1,2,AUTOMATIC,PETROL
4701,7,C Class,2017,22440,32629,20,67.3,2.1,SEMI-AUTO,DIESEL
4702,7,C Class,2017,22449,44998,30,65.7,2.1,SEMI-AUTO,DIESEL
4703,7,C Class,2017,22479,30200,145,67.3,2.1,SEMI-AUTO,DIESEL
4704,7,C Class,2017,22480,19560,30,64.2,2.1,SEMI-AUTO,DIESEL
4705,7,C Class,2017,22489,33412,145,47.1,2,AUTOMATIC,PETROL
4706,7,C Class,2017,22495,12028,145,58.9,2.1,AUTOMATIC,DIESEL
4707,7,C Class,2017,22495,13919,145,61.4,2.1,SEMI-AUTO,DIESEL
4708,7,C Class,2017,22495,19779,145,67.3,2.1,AUTOMATIC,DIESEL
4709,7,C Class,2017,22498,20491,135,74.3,2.1,SEMI-AUTO,HYBRID
4710,7,C Class,2017,22498,22888,20,67.3,2.1,SEMI-AUTO,DIESEL
4711,7,C Class,2017,22499,14000,30,64.2,2.1,SEMI-AUTO,DIESEL
4712,7,C Class,2017,22532,20150,145,47.1,2,SEMI-AUTO,PETROL
4713,7,C Class,2017,22590,41131,30,65.7,2.1,SEMI-AUTO,DIESEL
4714,7,C Class,2017,22597,23366,145,65.7,2.1,SEMI-AUTO,DIESEL
4715,7,C Class,2017,22649,42165,30,65.7,2.1,SEMI-AUTO,DIESEL
4716,7,C Class,2017,22720,14161,145,67.3,2.1,AUTOMATIC,DIESEL
4717,7,C Class,2017,22767,30676,150,67.3,2.1,AUTOMATIC,DIESEL
4718,7,C Class,2017,22792,11163,145,48.7,2,SEMI-AUTO,PETROL
4719,7,C Class,2017,22799,11304,145,58.9,2.1,SEMI-AUTO,DIESEL
4720,7,C Class,2017,22852,21750,145,67.3,2.1,SEMI-AUTO,DIESEL
4721,7,C Class,2017,22899,17800,145,67.3,2.1,SEMI-AUTO,DIESEL
4722,7,C Class,2017,22900,15384,145,47.1,2,AUTOMATIC,PETROL
4723,7,C Class,2017,22950,9000,150,58.9,2.1,AUTOMATIC,DIESEL
4724,7,C Class,2017,22950,19000,150,47.1,2,AUTOMATIC,PETROL
4725,7,C Class,2017,22960,21225,20,67.3,2.1,SEMI-AUTO,DIESEL
4726,7,C Class,2017,22980,22894,145,47.1,2,SEMI-AUTO,PETROL
4727,7,C Class,2017,22980,26844,150,58.9,2.1,AUTOMATIC,DIESEL
4728,7,C Class,2017,22980,29909,125,60.1,2.1,SEMI-AUTO,DIESEL
4729,7,C Class,2017,22990,15527,145,67.3,2.1,SEMI-AUTO,DIESEL
4730,7,C Class,2017,22995,20000,150,67.3,2.1,SEMI-AUTO,DIESEL
4731,7,C Class,2017,22995,20362,145,65.7,2.1,AUTOMATIC,DIESEL
4732,7,C Class,2017,22995,21590,145,47.1,2,SEMI-AUTO,PETROL
4733,7,C Class,2017,22995,38471,145,67.3,2.1,SEMI-AUTO,DIESEL
4734,7,C Class,2017,22999,12000,145,48.7,2,SEMI-AUTO,PETROL
4735,7,C Class,2017,22999,26935,20,67.3,2.1,SEMI-AUTO,DIESEL
4736,7,C Class,2017,23000,17125,145,47.1,2,SEMI-AUTO,PETROL
4737,7,C Class,2017,23000,19000,145,47.1,2,SEMI-AUTO,PETROL
4738,7,C Class,2017,23047,8143,145,65.7,2.1,SEMI-AUTO,DIESEL
4739,7,C Class,2017,23056,23378,145,65.7,2.1,AUTOMATIC,DIESEL
4740,7,C Class,2017,23111,24698,145,47.1,2,SEMI-AUTO,PETROL
4741,7,C Class,2017,23124,22811,145,47.1,2,AUTOMATIC,PETROL
4742,7,C Class,2017,23149,7900,30,65.7,2.1,SEMI-AUTO,DIESEL
4743,7,C Class,2017,23290,23183,145,58.9,2.1,AUTOMATIC,DIESEL
4744,7,C Class,2017,23295,25876,125,58.9,2.1,AUTOMATIC,DIESEL
4745,7,C Class,2017,23332,13944,125,60.1,2.1,SEMI-AUTO,DIESEL
4746,7,C Class,2017,23400,35270,30,65.7,2.1,SEMI-AUTO,DIESEL
4747,7,C Class,2017,23401,11457,145,47.1,2,SEMI-AUTO,PETROL
4748,7,C Class,2017,23415,6955,30,64.2,2.1,SEMI-AUTO,DIESEL
4749,7,C Class,2017,23450,18199,125,61.4,2.1,AUTOMATIC,DIESEL
4750,7,C Class,2017,23495,23033,30,65.7,2.1,SEMI-AUTO,DIESEL
4751,7,C Class,2017,23500,17000,145,67.3,2.1,SEMI-AUTO,DIESEL
4752,7,C Class,2017,23649,19758,145,47.1,2,SEMI-AUTO,PETROL
4753,7,C Class,2017,23649,19758,150,47.1,2,SEMI-AUTO,PETROL
4754,7,C Class,2017,23671,12477,150,58.9,2.1,AUTOMATIC,DIESEL
4755,7,C Class,2017,23699,7978,20,67.3,2.1,SEMI-AUTO,DIESEL
4756,7,C Class,2017,23700,19832,125,61.4,2.1,AUTOMATIC,DIESEL
4757,7,C Class,2017,23749,12000,145,61.4,2.1,SEMI-AUTO,DIESEL
4758,7,C Class,2017,23791,17263,30,65.7,2.1,SEMI-AUTO,DIESEL
4759,7,C Class,2017,23800,13800,30,65.7,2.1,AUTOMATIC,DIESEL
4760,7,C Class,2017,23890,23479,145,42.2,2,SEMI-AUTO,PETROL
4761,7,C Class,2017,23899,20604,145,65.7,2.1,SEMI-AUTO,DIESEL
4762,7,C Class,2017,23942,30124,160,43.5,2,AUTOMATIC,PETROL
4763,7,C Class,2017,23952,20142,145,58.9,2.1,AUTOMATIC,DIESEL
4764,7,C Class,2017,23965,22919,145,47.1,2,AUTOMATIC,PETROL
4765,7,C Class,2017,23966,29540,205,40.9,2,AUTOMATIC,PETROL
4766,7,C Class,2017,23980,13973,145,54.3,2.1,AUTOMATIC,DIESEL
4767,7,C Class,2017,23981,55381,150,61.4,2.1,SEMI-AUTO,DIESEL
4768,7,C Class,2017,23990,19784,145,42.2,2,SEMI-AUTO,PETROL
4769,7,C Class,2017,23990,29000,145,43.5,2,SEMI-AUTO,PETROL
4770,7,C Class,2017,23995,14120,20,67.3,2.1,SEMI-AUTO,DIESEL
4771,7,C Class,2017,23995,14952,145,42.2,2,AUTOMATIC,PETROL
4772,7,C Class,2017,23995,32800,30,65.7,2.1,SEMI-AUTO,DIESEL
4773,7,C Class,2017,23995,33867,150,58.9,2.1,AUTOMATIC,DIESEL
4774,7,C Class,2017,23998,14462,20,67.3,2.1,SEMI-AUTO,DIESEL
4775,7,C Class,2017,23999,21212,150,67.3,2.1,SEMI-AUTO,DIESEL
4776,7,C Class,2017,23999,21212,145,67.3,2.1,SEMI-AUTO,DIESEL
4777,7,C Class,2017,23999,32688,200,40.9,2,AUTOMATIC,PETROL
4778,7,C Class,2017,24000,17030,125,58.9,2.1,AUTOMATIC,DIESEL
4779,7,C Class,2017,24000,24035,165,43.5,2,SEMI-AUTO,PETROL
4780,7,C Class,2017,24124,35062,125,61.4,2.1,AUTOMATIC,DIESEL
4781,7,C Class,2017,24132,12586,145,58.9,2.1,SEMI-AUTO,DIESEL
4782,7,C Class,2017,24202,20698,145,67.3,2.1,AUTOMATIC,DIESEL
4783,7,C Class,2017,24280,14161,145,58.9,2.1,AUTOMATIC,DIESEL
4784,7,C Class,2017,24289,13716,30,65.7,2.1,SEMI-AUTO,DIESEL
4785,7,C Class,2017,24352,8884,20,67.3,2.1,AUTOMATIC,DIESEL
4786,7,C Class,2017,24360,14346,145,65.7,2.1,SEMI-AUTO,DIESEL
4787,7,C Class,2017,24480,19402,145,44.1,2,AUTOMATIC,PETROL
4788,7,C Class,2017,24481,25003,165,44.1,2,AUTOMATIC,PETROL
4789,7,C Class,2017,24495,14200,150,58.9,2.1,AUTOMATIC,DIESEL
4790,7,C Class,2017,24498,21650,150,54.3,2.1,AUTOMATIC,DIESEL
4791,7,C Class,2017,24499,19169,150,67.3,2.1,SEMI-AUTO,DIESEL
4792,7,C Class,2017,24499,19169,150,67.3,2.1,SEMI-AUTO,DIESEL
4793,7,C Class,2017,24502,22079,145,67.3,2.1,SEMI-AUTO,DIESEL
4794,7,C Class,2017,24660,9873,20,67.3,2.1,SEMI-AUTO,DIESEL
4795,7,C Class,2017,24698,28631,150,67.3,2.1,SEMI-AUTO,DIESEL
4796,7,C Class,2017,24699,19000,145,43.5,2,SEMI-AUTO,PETROL
4797,7,C Class,2017,24735,22369,145,61.4,2.1,SEMI-AUTO,DIESEL
4798,7,C Class,2017,24750,14776,145,44.1,2,AUTOMATIC,PETROL
4799,7,C Class,2017,24880,14843,145,54.3,2.1,AUTOMATIC,DIESEL
4800,7,C Class,2017,24900,21000,30,65.7,2.1,AUTOMATIC,DIESEL
4801,7,C Class,2017,24948,10597,145,65.7,2.1,AUTOMATIC,DIESEL
4802,7,C Class,2017,24980,18941,145,58.9,2.1,AUTOMATIC,DIESEL
4803,7,C Class,2017,24990,6668,145,58.9,2.1,AUTOMATIC,DIESEL
4804,7,C Class,2017,24995,14000,145,47.1,2,AUTOMATIC,PETROL
4805,7,C Class,2017,24995,19500,150,58.9,2.1,AUTOMATIC,DIESEL
4806,7,C Class,2017,24998,15754,145,67.3,2.1,SEMI-AUTO,DIESEL
4807,7,C Class,2017,24998,20118,160,43.5,2,AUTOMATIC,PETROL
4808,7,C Class,2017,24998,28234,160,43.5,2,SEMI-AUTO,PETROL
4809,7,C Class,2017,24999,21210,145,65.7,2.1,SEMI-AUTO,DIESEL
4810,7,C Class,2017,25000,9507,145,47.1,2,AUTOMATIC,PETROL
4811,7,C Class,2017,25092,22700,145,54.3,2.1,AUTOMATIC,DIESEL
4812,7,C Class,2017,25172,30525,145,44.1,2,AUTOMATIC,PETROL
4813,7,C Class,2017,25232,15104,145,58.9,2.1,AUTOMATIC,DIESEL
4814,7,C Class,2017,25248,24003,200,40.9,2,AUTOMATIC,PETROL
4815,7,C Class,2017,25402,16212,145,42.2,2,SEMI-AUTO,PETROL
4816,7,C Class,2017,25490,9714,30,65.7,2.1,SEMI-AUTO,DIESEL
4817,7,C Class,2017,25494,20380,30,65.7,2.1,SEMI-AUTO,DIESEL
4818,7,C Class,2017,25498,6067,145,67.3,2.1,AUTOMATIC,DIESEL
4819,7,C Class,2017,25599,13000,145,42.2,2,SEMI-AUTO,PETROL
4820,7,C Class,2017,25599,17500,145,42.2,2,SEMI-AUTO,PETROL
4821,7,C Class,2017,25798,9676,145,65.7,2.1,SEMI-AUTO,DIESEL
4822,7,C Class,2017,25824,16496,30,65.7,2.1,SEMI-AUTO,DIESEL
4823,7,C Class,2017,25900,15808,30,65.7,2.1,AUTOMATIC,DIESEL
4824,7,C Class,2017,25995,20875,145,54.3,2.1,AUTOMATIC,DIESEL
4825,7,C Class,2017,25995,65891,265,35.3,3,AUTOMATIC,PETROL
4826,7,C Class,2017,25998,26914,200,43.5,2,AUTOMATIC,PETROL
4827,7,C Class,2017,25999,2800,145,42.2,2,SEMI-AUTO,PETROL
4828,7,C Class,2017,25999,2883,145,42.2,2,SEMI-AUTO,PETROL
4829,7,C Class,2017,25999,6600,145,47.1,2,SEMI-AUTO,PETROL
4830,7,C Class,2017,26249,22571,145,54.3,2.1,AUTOMATIC,DIESEL
4831,7,C Class,2017,26455,8514,145,58.9,2.1,AUTOMATIC,DIESEL
4832,7,C Class,2017,26790,4910,145,40.9,2,AUTOMATIC,PETROL
4833,7,C Class,2017,26949,28058,145,40.9,2,AUTOMATIC,PETROL
4834,7,C Class,2017,27462,13258,145,44.1,2,AUTOMATIC,PETROL
4835,7,C Class,2017,27526,15958,260,36.2,3,AUTOMATIC,PETROL
4836,7,C Class,2017,27699,33475,260,36.2,3,SEMI-AUTO,PETROL
4837,7,C Class,2017,27799,9880,150,43.5,2,SEMI-AUTO,PETROL
4838,7,C Class,2017,27995,4495,145,47.1,2,AUTOMATIC,PETROL
4839,7,C Class,2017,28624,41045,265,36.2,3,SEMI-AUTO,PETROL
4840,7,C Class,2017,28672,25048,145,36.2,3,AUTOMATIC,PETROL
4841,7,C Class,2017,28985,17224,150,36.2,3,AUTOMATIC,PETROL
4842,7,C Class,2017,29302,23988,145,36.2,3,SEMI-AUTO,PETROL
4843,7,C Class,2017,29849,23555,145,36.2,3,SEMI-AUTO,PETROL
4844,7,C Class,2017,30124,22437,145,35.8,3,SEMI-AUTO,PETROL
4845,7,C Class,2017,30745,16274,145,36.2,3,AUTOMATIC,PETROL
4846,7,C Class,2017,30995,22191,145,34,3,AUTOMATIC,PETROL
4847,7,C Class,2017,30999,26000,300,34,3,AUTOMATIC,PETROL
4848,7,C Class,2017,31349,16915,145,35.8,3,SEMI-AUTO,PETROL
4849,7,C Class,2017,31399,19224,145,36.2,3,SEMI-AUTO,PETROL
4850,7,C Class,2017,31664,19067,145,35.8,3,AUTOMATIC,PETROL
4851,7,C Class,2017,31692,38545,145,35.3,3,AUTOMATIC,PETROL
4852,7,C Class,2017,31741,13500,145,35.3,3,SEMI-AUTO,PETROL
4853,7,C Class,2017,31750,18075,145,35.3,3,AUTOMATIC,PETROL
4854,7,C Class,2017,31999,24700,260,35.3,3,AUTOMATIC,PETROL
4855,7,C Class,2017,32124,19097,145,35.3,3,AUTOMATIC,PETROL
4856,7,C Class,2017,32552,22914,145,35.8,3,SEMI-AUTO,PETROL
4857,7,C Class,2017,32995,10750,260,35.3,3,AUTOMATIC,PETROL
4858,7,C Class,2017,33000,10439,145,35.3,3,SEMI-AUTO,PETROL
4859,7,C Class,2017,33202,21524,145,34,3,AUTOMATIC,PETROL
4860,7,C Class,2017,33495,22574,300,33.6,4,SEMI-AUTO,PETROL
4861,7,C Class,2017,33499,30968,145,35.3,3,SEMI-AUTO,PETROL
4862,7,C Class,2017,33612,20134,145,34,3,AUTOMATIC,PETROL
4863,7,C Class,2017,33990,30000,145,33.6,4,AUTOMATIC,PETROL
4864,7,C Class,2017,34849,5376,145,35.3,3,SEMI-AUTO,PETROL
4865,7,C Class,2017,34981,22056,150,35.3,3,SEMI-AUTO,PETROL
4866,7,C Class,2017,34981,28174,300,33.6,4,SEMI-AUTO,PETROL
4867,7,C Class,2017,35149,9422,145,35.3,3,SEMI-AUTO,PETROL
